SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,927 40Th Ave,Oakland,CA,94601,399000,4,2.0,Fruitvale Area,1774,4850,1900,55,225,,Active,,,http://www.redfin.com/CA/Oakland/927-40th-Ave-94601/home/2005383,Bridge MLS,40838064,N,Y,37.7716758,-122.220206
MLS Listing,,Single Family Residential,925 40Th Ave,Oakland,CA,94601,399000,2,1.0,Fruitvale Area,1400,4875,1909,56,285,,Active,,,http://www.redfin.com/CA/Oakland/925-40th-Ave-94601/home/556005,Bridge MLS,40838062,N,Y,37.7715402,-122.2201616
MLS Listing,,Single Family Residential,2621 75TH Ave,Oakland,CA,94605,329000,1,1.0,Oakland,612,2500,1917,56,538,,Active,,,http://www.redfin.com/CA/Oakland/2621-75th-Ave-94605/home/1533045,Bridge MLS,40838005,N,Y,37.766201,-122.174138
MLS Listing,,Single Family Residential,1270 62nd St,EMERYVILLE,CA,94608,1191000,6,4.0,EMERYVILLE,2809,6150,1919,56,424,,Active,,,http://www.redfin.com/CA/Emeryville/1270-62nd-St-94608/home/1809979,MLSListings,ML81722903,N,Y,37.8439849,-122.287829
MLS Listing,,Single Family Residential,3232 Magnolia,Oakland,CA,94608,950000,4,2.0,Near Emeryville,1400,4997,1889,56,679,,Active,,,http://www.redfin.com/CA/Oakland/3232-Magnolia-St-94608/home/1328100,Bridge MLS,40837951,N,Y,37.8246078,-122.2815936
MLS Listing,,Single Family Residential,1423 15Th St,Oakland,CA,94607,540000,5,2.0,Oakland West,1229,2079,1892,57,439,,Active,,,http://www.redfin.com/CA/Oakland/1423-15th-St-94607/home/1443708,Bridge MLS,40837912,N,Y,37.811559,-122.2920484
MLS Listing,,Single Family Residential,7070 Buckingham Blvd,Berkeley,CA,94705,1175000,4,3.5,Claremont Hills,2487,6509,1993,57,472,,Active,,,http://www.redfin.com/CA/Berkeley/7070-Buckingham-Blvd-94705/home/2037028,Bridge MLS,40837911,N,Y,37.8598993,-122.2220234
MLS Listing,,Single Family Residential,2454 67Th Ave,Oakland,CA,94605,465500,2,1.0,Havenscourt,1196,4000,1924,57,389,,Active,,,http://www.redfin.com/CA/Oakland/2454-67th-Ave-94605/home/747782,Bridge MLS,40837908,N,Y,37.7657588,-122.1856579
MLS Listing,,Single Family Residential,1839 100Th Ave,Oakland,CA,94603,299000,1,1.0,East Oakland,687,4025,1926,57,435,,Active,November-10-2018 12:00 PM,November-10-2018 02:00 PM,http://www.redfin.com/CA/Oakland/1839-100th-Ave-94603/home/1167102,Bridge MLS,40837860,N,Y,37.7444297,-122.1635953
MLS Listing,,Single Family Residential,5565 Moraga Ave,Oakland,CA,94611,1350000,4,4.0,Montclair,3175,11071,2003,57,425,,Active,,,http://www.redfin.com/CA/Piedmont/5565-Moraga-Ave-94611/home/607680,Bridge MLS,40837815,N,Y,37.8300809,-122.2228483
MLS Listing,,Single Family Residential,6839 Sherwick Dr,Berkeley,CA,94705,1600000,4,3.5,Claremont Hills,3590,6819,2006,58,446,,Active,,,http://www.redfin.com/CA/Berkeley/6839-Sherwick-Dr-94705/home/12110872,Bridge MLS,40837798,N,Y,37.8562404,-122.2233975
MLS Listing,,Multi-Family (2-4 Unit),3575 Lincoln Ave,Oakland,CA,94602-2909,795000,2,2.0,Diamond District,1608,3639,1924,59,494,,Active,,,http://www.redfin.com/CA/Oakland/3575-Lincoln-Ave-94602/home/2013620,Bridge MLS,40837771,N,Y,37.8011766,-122.2129359
MLS Listing,,Single Family Residential,3814 Magee Ave,Oakland,CA,94619,599000,2,2.0,Upper Laurel,1297,4200,1924,60,462,,Active,,,http://www.redfin.com/CA/Oakland/3814-Magee-Ave-94619/home/1716233,Bridge MLS,40837699,N,Y,37.7946544,-122.1969313
MLS Listing,,Single Family Residential,1192 77Th Ave,Oakland,CA,94621,345000,2,1.0,East Oakland,856,1802,1927,60,403,,Active,,,http://www.redfin.com/CA/Oakland/1192-77th-Ave-94621/home/1399090,Bridge MLS,40837668,N,Y,37.7557413,-122.1868662
MLS Listing,,Single Family Residential,1770 Goss St,Oakland,CA,94607,1200000,3,3.0,West Oakland,2292,3000,2018,60,524,,Active,,,http://www.redfin.com/CA/Oakland/1770-Goss-St-94607/home/22725903,Bridge MLS,40837585,N,Y,37.8080366,-122.3026074
MLS Listing,,Single Family Residential,3344 Brookdale Ave,Oakland,CA,94602,599000,2,2.0,Alameda County,1500,9100,1946,60,399,,Active,,,http://www.redfin.com/CA/Oakland/3344-Brookdale-Ave-94602/home/1465344,BAREIS,21823552,N,Y,37.7902257,-122.211207
MLS Listing,,Single Family Residential,5008 Manila,Oakland,CA,94609,849000,3,2.0,Temescal/R.Ridge,1010,3999,1926,60,841,,Active,,,http://www.redfin.com/CA/Oakland/5008-Manila-Ave-94609/home/1255830,Bridge MLS,40837541,N,Y,37.8355066,-122.2553082
MLS Listing,,Single Family Residential,6077 Contra Costa Rd,Oakland,CA,94618,2300000,5,3.5,Upper Rockridge,3550,8666,1995,60,648,,Active,November-11-2018 02:00 PM,November-11-2018 04:30 PM,http://www.redfin.com/CA/Oakland/6077-Contra-Costa-Rd-94618/home/606096,Bridge MLS,40837534,N,Y,37.8458199,-122.2324619
MLS Listing,,Multi-Family (2-4 Unit),3114 San Pablo Ave,Oakland,CA,94608,797000,,,Near Emeryville,2711,1740,1910,61,294,,Active,,,http://www.redfin.com/CA/Oakland/3114-San-Pablo-Ave-94608/home/146984808,Bridge MLS,40837322,N,Y,37.8218998,-122.2766316
MLS Listing,,Single Family Residential,3115 Hyde St,Oakland,CA,94601,798000,3,2.5,Foothill,1946,4040,1938,62,410,,Active,,,http://www.redfin.com/CA/Oakland/3115-Hyde-St-94601/home/772295,Bridge MLS,40837121,N,Y,37.7885816,-122.2213585
MLS Listing,,Single Family Residential,250 Capricorn Ave,Oakland,CA,94611,699000,2,1.0,Montclair,797,11310,1939,62,877,,Active,November-11-2018 02:00 PM,November-11-2018 04:30 PM,http://www.redfin.com/CA/Oakland/250-Capricorn-Ave-94611/home/1965215,Bridge MLS,40837010,N,Y,37.8383177,-122.2179452
MLS Listing,,Multi-Family (2-4 Unit),2242 Harrington Ave,Oakland,CA,94601,899975,8,4.0,Oakland,3387,5900,1964,62,266,,Active,,,http://www.redfin.com/CA/Oakland/2242-Harrington-Ave-94601/home/1563571,Bridge MLS,40836990,N,Y,37.7845238,-122.2121823
MLS Listing,,Multi-Family (2-4 Unit),2727 West St,Oakland,CA,94612,689000,5,4.0,Oakland,2870,4500,1902,63,240,,Active,,,http://www.redfin.com/CA/Oakland/2727-West-St-94612/home/525545,Bridge MLS,40836921,N,Y,37.818146,-122.274326
MLS Listing,,Townhouse,5907 Vallejo St Unit A,Emeryville,CA,94608,749000,2,2.0,Emeryville,1192,975,1991,63,628,,Active,November-11-2018 02:00 PM,November-11-2018 05:00 PM,http://www.redfin.com/CA/Emeryville/5907-Vallejo-St-94608/unit-A/home/124452775,Bridge MLS,40836880,N,Y,37.842171,-122.286705
MLS Listing,,Multi-Family (2-4 Unit),8421 DOWLING St,Oakland,CA,94605,480000,3,2.0,Oakland,1644,3750,1920,63,292,,Active,,,http://www.redfin.com/CA/Oakland/8421-Dowling-St-94605/home/1619473,Bridge MLS,40836828,N,Y,37.7588467,-122.1674871
MLS Listing,,Multi-Family (2-4 Unit),1169 75Th Ave,Oakland,CA,94621,579000,4,3.0,Oakland,1742,10000,1925,65,332,,Active,,,http://www.redfin.com/CA/Oakland/1169-75th-Ave-94621/home/1930519,Bridge MLS,40836719,N,Y,37.7568045,-122.1886398
MLS Listing,,Single Family Residential,6055 Grizzly Peak Blvd,Oakland,CA,94611,875000,3,3.0,Montclair Hills,1791,10500,1975,66,489,,Active,,,http://www.redfin.com/CA/Oakland/6055-Grizzly-Peak-Blvd-94611/home/844800,Bridge MLS,40836690,N,Y,37.8518235,-122.2098438
MLS Listing,,Single Family Residential,1423 37Th Ave,Oakland,CA,94601,599800,3,2.0,Fruitvale Area,1544,3136,1910,67,388,,Active,,,http://www.redfin.com/CA/Oakland/1423-37th-Ave-94601/home/1096502,Bridge MLS,40836625,N,Y,37.7759078,-122.2206603
MLS Listing,,Multi-Family (2-4 Unit),9510 Hillside St,Oakland,CA,94603,669950,,,Oakland,1730,5000,1951,67,387,,Active,,,http://www.redfin.com/CA/Oakland/9510-Hillside-St-94603/home/594489,Bridge MLS,40836590,N,Y,37.7514792,-122.1610562
MLS Listing,,Townhouse,1016 SAN FRANCISCO Ct,Oakland,CA,94601,650000,3,2.0,Oakland,1324,1534,1997,67,491,291,Active,,,http://www.redfin.com/CA/Oakland/1016-San-Francisco-Ct-94601/home/1095846,Bridge MLS,40836541,N,Y,37.7765849,-122.2321388
MLS Listing,,Single Family Residential,1915 102Nd Ave,Oakland,CA,94603,450000,2,1.0,Ivy Wood Ext.,820,3348,1922,67,549,,Active,,,http://www.redfin.com/CA/Oakland/1915-102nd-Ave-94603/home/1096817,Bridge MLS,40836538,N,Y,37.7432599,-122.1620763
MLS Listing,,Single Family Residential,5737 Kingsley Cir,Oakland,CA,94605,415000,4,2.5,Oakland,858,2200,1924,68,484,,Active,,,http://www.redfin.com/CA/Oakland/5737-Kingsley-Cir-94605/home/566923,Bridge MLS,40836483,N,Y,37.7730516,-122.1911229
MLS Listing,,Multi-Family (2-4 Unit),8213 International Blvd,Oakland,CA,94621,590000,2,1.0,Oakland,2253,3244,1916,68,262,,Active,,,http://www.redfin.com/CA/Oakland/8213-International-Blvd-94621/home/146946431,San Francisco MLS,475216,N,Y,37.7551217,-122.1791061
MLS Listing,,Single Family Residential,1451 88Th Ave,Oakland,CA,94621,469900,4,1.5,Oakland,1578,4600,1900,70,298,,Active,,,http://www.redfin.com/CA/Oakland/1451-88th-Ave-94621/home/1891798,Bridge MLS,40836216,N,Y,37.7517046,-122.1744054
MLS Listing,,Multi-Family (2-4 Unit),1922 Harrington Ave,OAKLAND,CA,94601,798888,9,,OAKLAND,3195,5430,1922,71,250,,Active,,,http://www.redfin.com/CA/Oakland/1922-Harrington-Ave-94601/home/553212,MLSListings,ML81720725,N,Y,37.7802065,-122.2169256
MLS Listing,,Single Family Residential,9821 Sunnyside St,Oakland,CA,94603,475000,2,1.0,Oakland,1343,7500,1938,71,354,,Active,,,http://www.redfin.com/CA/Oakland/9821-Sunnyside-St-94603/home/594322,Bridge MLS,40836089,N,Y,37.7472596,-122.1627859
MLS Listing,,Single Family Residential,7 Woodmont Way,Oakland,CA,94611,2980000,5,4.0,Montclair,5830,14778,1996,74,511,,Active,,,http://www.redfin.com/CA/Oakland/7-Woodmont-Way-94611/home/2000195,Bridge MLS,40835906,N,Y,37.8584634,-122.2140442
MLS Listing,,Multi-Family (2-4 Unit),1658 34th Ave,Oakland,CA,94601,1595000,11,7.0,Alameda County,5540,7920,1989,75,288,,Active,,,http://www.redfin.com/CA/Oakland/1658-34th-Ave-94601/home/866997,BAREIS,21822200,N,Y,37.7804905,-122.2214915
MLS Listing,,Single Family Residential,581 Valle Vista Ave,Oakland,CA,94610,1349000,5,3.0,Grand Lake/ Rose,2900,5680,1926,75,465,,Active,,,http://www.redfin.com/CA/Oakland/581-Valle-Vista-Ave-94610/home/1924474,Bridge MLS,40835633,N,Y,37.8160928,-122.2469324
MLS Listing,,Multi-Family (2-4 Unit),1631 22Nd Ave,Oakland,CA,94606,750000,4,3.0,Oakland,2284,3600,1940,76,328,,Active,,,http://www.redfin.com/CA/Oakland/1631-22nd-Ave-94606/home/608040,Bridge MLS,40835456,N,Y,37.786853,-122.2360853
MLS Listing,,Single Family Residential,3225 helen,Oakland,CA,94608,1300000,2,1.0,Emeryville Bordr,902,6650,1896,77,1441,,Active,,,http://www.redfin.com/CA/Oakland/3225-Helen-St-94608/home/1482074,Bridge MLS,40835323,N,Y,37.8241735,-122.2861456
MLS Listing,,Single Family Residential,1008 Aileen St,Oakland,CA,94608,850000,3,1.0,Golden Gate,1276,4000,1914,78,666,,Active,,,http://www.redfin.com/CA/Oakland/1008-Aileen-St-94608/home/908839,Bridge MLS,40835254,N,Y,37.8405379,-122.2786585
MLS Listing,,Single Family Residential,1429 66th Ave,Oakland,CA,94621,530000,4,2.0,Havenscourt Area,1826,5000,1937,80,290,,Active,,,http://www.redfin.com/CA/Oakland/1429-66th-Ave-94621/home/1341799,Bridge MLS,40835066,N,Y,37.7629693,-122.1932512
MLS Listing,,Townhouse,19 Moss Ln,Oakland,CA,94608,725000,2,2.0,Oakland,1350,,2005,81,537,213,Active,,,http://www.redfin.com/CA/Oakland/19-Moss-Ln-94608/home/17187214,San Francisco MLS,474641,N,Y,37.8222671,-122.2881631
MLS Listing,,Single Family Residential,2314 E 22nd St,Oakland,CA,94601,599000,4,2.0,Oakland,1677,3840,1910,82,357,,Active,,,http://www.redfin.com/CA/Oakland/2314-E-22nd-St-94601/home/537939,San Francisco MLS,474661,N,Y,37.789383,-122.230358
MLS Listing,,Single Family Residential,908 Alma Pl,Oakland,CA,94610,1425000,3,3.0,Crocker Hghlands,2474,8100,1923,84,576,16,Active,,,http://www.redfin.com/CA/Oakland/908-Alma-Pl-94610/home/2025608,Bridge MLS,40834415,N,Y,37.8061372,-122.2330603
MLS Listing,,Multi-Family (2-4 Unit),914 E 18Th St,Oakland,CA,94606,899000,9,4.5,Oakland,2761,4000,1910,84,326,,Active,,,http://www.redfin.com/CA/Oakland/914-E-18th-St-94606/home/1030368,Bridge MLS,40834385,N,Y,37.795357,-122.246348
MLS Listing,,Single Family Residential,130 Sonia St,Oakland,CA,94618,1199000,4,2.0,Upper Rockridge,2192,4600,1937,84,547,,Active,,,http://www.redfin.com/CA/Oakland/130-Sonia-St-94618/home/1881390,Bridge MLS,40834383,N,Y,37.837104,-122.2286279
MLS Listing,,Single Family Residential,4711 Fairfax Ave,Oakland,CA,94601,634900,3,3.0,Fruitvale,1600,5000,1910,84,397,,Active,,,http://www.redfin.com/CA/Oakland/4711-Fairfax-Ave-94601/home/559410,Bridge MLS,40834300,N,Y,37.7791876,-122.2043797
MLS Listing,,Multi-Family (5+ Unit),3251 Martin Luther King Jr Way,OAKLAND,CA,94609,1095000,7,,OAKLAND,2856,3824,1914,85,383,,Active,,,http://www.redfin.com/CA/Oakland/3251-Martin-Luther-King-Jr-Way-94609/home/1284417,MLSListings,ML81718782,N,Y,37.8222417,-122.2705839
MLS Listing,,Single Family Residential,1902 88Th Ave,Oakland,CA,94621,354000,1,1.0,88th Ave/D St,662,2400,1920,85,535,,Active,,,http://www.redfin.com/CA/Oakland/1902-88th-Ave-94621/home/773301,Bridge MLS,40834190,N,Y,37.7533502,-122.1701037
MLS Listing,,Single Family Residential,940 72nd Ave,Oakland,CA,94621,369950,3,1.0,Eastmont,978,2500,1952,86,378,,Active,,,http://www.redfin.com/CA/Oakland/940-72nd-Ave-94621/home/1457019,Bridge MLS,40834159,N,Y,37.7554805,-122.1939939
MLS Listing,,Single Family Residential,2121 Filbert St,Oakland,CA,94607,490000,4,2.0,West Oak,1484,5364,1982,87,330,,Active,,,http://www.redfin.com/CA/Oakland/2121-Filbert-St-94607/home/1420984,Bridge MLS,40834150,N,Y,37.8142703,-122.2812724
MLS Listing,,Single Family Residential,1244 61st Ave,Oakland,CA,94621,430000,3,1.0,Oakland,1109,3500,1955,88,388,,Active,,,http://www.redfin.com/CA/Oakland/1244-61st-Ave-94621/home/923195,Bridge MLS,40833966,N,Y,37.762268,-122.2005669
MLS Listing,,Single Family Residential,3131 Boston Ave,Oakland,CA,94602,538000,2,1.5,Oakland,940,2448,1912,89,572,,Active,,,http://www.redfin.com/CA/Oakland/3131-Boston-Ave-94602/home/1803404,Bridge MLS,40833803,N,Y,37.7961847,-122.2143656
MLS Listing,,Multi-Family (5+ Unit),,Oakland,CA,94605-1445,999000,,,Oakland,3830,11750,1946,89,261,,Active,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94605/home/17188188,Bridge MLS,40833775,N,Y,37.7687102,-122.191788
MLS Listing,,Single Family Residential,1756 9Th St,Oakland,CA,94607,549000,6,1.0,West Oak,852,1836,1893,90,644,,Active,,,http://www.redfin.com/CA/Oakland/1756-9th-St-94607/home/1156803,Bridge MLS,40833681,N,Y,37.8098341,-122.3009285
MLS Listing,,Multi-Family (2-4 Unit),2925 35Th Ave,Oakland,CA,94619,1088800,6,5.0,Oakland,3516,6875,1946,90,310,,Active,,,http://www.redfin.com/CA/Oakland/2925-35th-Ave-94619/home/1699289,Bridge MLS,40833560,N,Y,37.7901892,-122.2071728
MLS Listing,,Single Family Residential,1918 E 17Th St,Oakland,CA,94606,350000,3,2.0,San Antonio Park,1248,5250,1984,91,280,,Active,,,http://www.redfin.com/CA/Oakland/1918-E-17th-St-94606/home/532811,Bridge MLS,40833456,N,Y,37.7889346,-122.2380243
MLS Listing,,Single Family Residential,5829 Kingsley Cir,Oakland,CA,94605-1331,439000,2,1.0,Oakland,739,2079,1924,91,594,,Active,,,http://www.redfin.com/CA/Oakland/5829-Kingsley-Cir-94605/home/567329,Bridge MLS,40833400,N,Y,37.7724214,-122.1904689
MLS Listing,,Single Family Residential,1430 15Th St,Oakland,CA,94607,560000,4,1.0,West Oak,1207,2625,1889,92,464,,Active,,,http://www.redfin.com/CA/Oakland/1430-15th-St-94607/home/2004698,Bridge MLS,40833342,N,Y,37.8119145,-122.291982
MLS Listing,,Multi-Family (2-4 Unit),7106 Lockwood St,Oakland,CA,94621,749999,5,3.0,Oakland,1994,4880,1930,94,376,,Active,,,http://www.redfin.com/CA/Oakland/7106-Lockwood-St-94621/home/1670968,Bridge MLS,40833196,N,Y,37.7640585,-122.1817224
MLS Listing,,Single Family Residential,6760 Oakwood Dr,Oakland,CA,94611,1399000,4,4.0,Montclair,3415,9789,2005,95,410,,Active,,,http://www.redfin.com/CA/Oakland/6760-Oakwood-Dr-94611/home/623861,Bridge MLS,40833131,N,Y,37.8419956,-122.1990595
MLS Listing,,Single Family Residential,5411 Brookdale Ave,Oakland,CA,94619,950000,2,1.0,Mis-Match,953,3500,1918,95,997,,Active,,,http://www.redfin.com/CA/Oakland/5411-Brookdale-Ave-94619/home/559892,Bridge MLS,40833071,N,Y,37.77471,-122.196248
MLS Listing,,Single Family Residential,2549 Monticello Ave,Oakland,CA,94601,619000,3,1.0,Maxwell  Park,1068,3502,1928,95,580,,Active,,,http://www.redfin.com/CA/Oakland/2549-Monticello-Ave-94601/home/1323198,Bridge MLS,40833047,N,Y,37.7784078,-122.1997245
